-DOCSTART- -X- O O
Presentamos	O
el	O
caso	O
de	O
una	O
mujer	O
de	O
70	O
anos	O
,	O
con	O
antecedentes	O
de	O
hipertension	O
arterial	O
,	O
hernia	O
de	O
hiato	O
,	O
estrenimiento	O
e	O
histerectomia	O
que	O
consulto	O
por	O
sindrome	O
miccional	O
irritativo	O
desde	O
hacia	O
8	O
meses	O
,	O
consistente	O
en	O
disuria	O
y	O
polaquiuria	O
intensas	O
con	O
urgencias	O
miccionales	O
ocasionales	O
sin	O
otra	O
sintomatologia	O
urologica	O
anadida	O
.	O
En	O
los	O
ultimos	O
6	O
meses	O
habia	O
presentado	O
3	O
episodios	O
de	O
infeccion	O
del	O
tracto	O
urinario	O
bajo	O
con	O
urocultivos	B-EVENT
positivos	B-RML
a	O
E	B-EVENT
.	O
coli	O
tratados	O
por	O
su	O
medico	O
de	O
cabecera	O
.	O
El	O
estudio	O
inicial	O
incluyo	O
bioquimica	B-EVENT
sanguinea	O
que	O
fue	O
normal	B-RML
,	O
orina	O
y	O
estudio	O
de	O
sedimento	O
de	O
orina	O
que	O
mostraron	O
intensa	O
leucocituria	O
,	O
urocultivo	B-EVENT
que	O
fue	O
de	O
nuevo	O
positivo	B-RML
a	O
E.coli	B-EVENT
y	O
una	O
citologia	O
urinaria	O
por	O
miccion	O
espontanea	O
cuyo	O
resultado	O
fue	O
celulas	O
uroteliales	O
sin	O
atipias	O
y	O
abundantes	O
leucocitos	O
polimorfonucleares	O
neutrofilos	O
.	O
Se	O
prescribio	O
tratamiento	O
con	O
antibioteparia	O
y	O
anticolinergico	O
(	O
tolterodina	O
)	O
.	O
A	O
los	O
3	O
meses	O
la	O
paciente	O
fue	O
revisada	O
en	O
consulta	O
externa	O
,	O
persistiendo	O
la	O
sintomatologia	O
basada	O
en	O
disuria	O
y	O
polaquiuria	O
,	O
si	O
bien	O
habia	O
mejorado	O
bastante	O
de	O
las	O
urgencias	O
con	O
el	O
anticolinergico	O
,	O
e	O
incluso	O
dias	O
antes	O
dela	O
revision	O
habia	O
tenido	O
nuevo	O
episodio	O
de	O
infeccion	O
urinaria	O
.	O
Ante	O
la	O
escasa	O
respuesta	O
encontrada	O
,	O
se	O
inicio	O
un	O
estudio	O
mas	O
avanzado	O
,	O
solicitando	O
urografia	B-EVENT
intravenosa	O
para	O
descartar	O
tumor	O
urotelial	O
del	O
tracto	O
urinario	O
superior	O
,	O
la	O
cual	O
fue	O
rigurosamente	O
normal	B-RML
,	O
y	O
ecografia	B-EVENT
urologica	O
que	O
tambien	O
fue	O
normal	B-RML
,	O
por	O
lo	O
que	O
se	O
realizo	O
cistoscopia	O
